,Brand,Model,Location,Old_price,Years_old,Prev_Owners,Kms_Driven,Audio_Score,Image_Score,Final_Price
2179,Honda,CB_350,Delhi,43435.05457887081,2014.0,3.0,18207.13712050241,0.5,0.5,14888.100596610771
2180,Honda,CB_350,Delhi,45000.0,2016.0,3.0,22999.194859353243,0.5,0.5,10619.276890548654
2181,Tvs,Apache,Delhi,45000.0,2017.0,3.0,22999.523599250355,0.5,0.5,12591.666962235871
2182,Tvs,Apache,Delhi,45000.0,2017.0,3.0,22999.549640086723,0.5,0.5,12747.908074319626
2183,Honda,CB_350,Delhi,45000.0,2014.0,3.0,31715.479957516487,0.5713101714550026,0.5,6954.175148789149
2184,Honda,CB_350,Delhi,45000.0,2015.0,3.0,22999.009362662942,0.5,0.5,9506.324573279318
2185,Honda,CB_350,Delhi,41434.16806452548,2013.0,3.0,12080.422613577026,0.5,0.5,21840.881100983628
2186,Tvs,Apache,Delhi,45000.0,2018.0,3.0,22999.76721415825,0.5,0.5,14053.319867417653
2187,Honda,CB_350,Delhi,52363.52008467458,2018.0,3.0,5900.088194487336,0.5818168898297175,0.5,39239.556861665405
2188,Honda,CB_350,Delhi,43601.785735165,2014.0,3.0,18717.667921075223,0.5,0.5,14308.734838161909
2189,Honda,CB_350,Delhi,40325.667652497264,2012.0,3.0,8686.194351946624,0.5,0.5,25692.75375771988
2190,Honda,CB_350,Delhi,53150.01273201176,2019.0,3.0,4073.7648792984655,0.5905556970223529,0.5,42421.34345229317
2191,Tvs,Apache,Delhi,51640.15392008919,2017.0,2.0,16358.846079910814,0.5,0.5,21553.33964525348
2192,Honda,CB_350,Delhi,45000.0,2016.0,3.0,22999.18308956929,0.5,0.5,10548.659952321832
2193,Honda,CB_350,Delhi,47539.15248304075,2016.0,3.0,27616.79503847547,0.5,0.5,12335.377424877006
2194,Honda,CB_350,Delhi,41018.38040526661,2013.0,3.0,10807.280800926364,0.5,0.5,23285.680848759315
2195,Honda,CB_350,Delhi,40397.1039248991,2012.0,3.0,8904.932218041056,0.5,0.5,25444.52342656435
2196,Honda,CB_350,Delhi,47678.26567462558,2016.0,3.0,20320.734325374426,0.5,0.5,14331.897888749349
2197,Tvs,Apache,Delhi,51730.32007220951,2017.0,2.0,16268.67992779049,0.5,0.5,21717.687949800064
2198,Honda,CB_350,Delhi,51662.82344022088,2017.0,3.0,35116.25299287444,0.5,0.5,17021.085989561903
2199,Honda,CB_350,Delhi,45000.0,2015.0,3.0,22999.04154931881,0.5,0.5,9699.439680480851
2200,Honda,CB_350,Delhi,76473.72738014262,2018.0,3.0,56710.56738384493,0.5063953196319254,0.5,40367.142272565885
2201,Honda,CB_350,Delhi,92586.00122467033,2018.0,3.0,80877.34323688303,0.5,0.5,52854.39973913788
2202,Honda,CB_350,Delhi,83265.10706850482,2018.0,3.0,60721.95633917471,0.4055536081094373,0.5,47537.60307187676
2203,Honda,CB_350,Delhi,83992.05671233135,2018.0,3.0,61194.437260179766,0.3961032627396924,0.5,48291.81877946912
2204,Honda,CB_350,Delhi,95843.06128183276,2018.0,3.0,85763.59976968507,0.5,0.5,55378.52131638001
2205,Honda,CB_350,Delhi,79748.79091994927,2018.0,3.0,61622.81150083191,0.5,0.5,42905.36919482448
2206,Honda,CB_350,Delhi,78842.54295787234,2018.0,3.0,60263.67230966062,0.5383743299312767,0.5,42202.99211142325
2207,Tvs,Apache,Delhi,95468.71620328752,2018.0,3.0,85202.10086912112,0.869905607862463,0.5,55088.40107291936
2208,Honda,CB_350,Delhi,95387.60519331809,2018.0,3.0,85079.46902945777,0.5,0.5,55025.68483889941
2209,Honda,CB_350,Gujrat,71306.5570909477,2018.0,2.0,70750.82057130725,0.5737541028565363,0.5,34837.212800042464
2210,Honda,CB_350,Delhi,62362.04705725375,2018.0,3.0,47138.05817780348,0.5,0.5,27691.338330583225
2211,Tvs,Apache,Gujrat,92205.42035874822,2019.0,3.0,66532.7129621684,0.2893295353362731,0.5,56813.24516285397
2212,Honda,CB_350,Delhi,94881.43419255257,2018.0,3.0,84321.20721711923,0.7548993615994597,0.5,54633.25310998469
2213,Honda,CB_350,Delhi,87282.54377867901,2018.0,3.0,72922.68741364064,0.5,0.5,48744.14066663291
2214,Honda,Apache,Delhi,80081.57548991742,2019.0,2.0,71645.35911543513,0.5,0.5,43707.533109395576
2215,Tvs,Apache,Gujrat,90784.52915576444,2019.0,3.0,65609.2047247891,0.3078011209750622,0.5,55339.05988307428
2216,Honda,CB_350,Delhi,82414.66062443469,2018.0,3.0,65621.99093665203,0.5,0.5,44971.36198393688
2217,Honda,CB_350,Delhi,73257.84813836614,2018.0,3.0,64618.19156513498,0.5430909578256748,0.5,36983.63295220276
2218,Tvs,Apache,Delhi,91245.9760933064,2018.0,3.0,78868.20184115495,0.7896735457728218,0.5,51815.74581713317
2219,Honda,CB_350,Delhi,76618.16272707722,2018.0,3.0,58369.52076000815,0.5,0.5,40561.51326449665
2220,Honda,CB_350,Delhi,75793.13559287025,2018.0,3.0,55865.57950824709,0.5,0.5,39813.29866663319
2221,Honda,CB_350,Delhi,94084.00443734764,2018.0,3.0,83125.10245579958,0.744134059904193,0.5,54015.239068977695
2222,Honda,CB_350,Delhi,84610.1940749144,2018.0,3.0,61596.19563899062,0.3880674770261128,0.5,48933.14092917925
2223,Honda,CB_350,Delhi,85534.51106397704,2018.0,3.0,70301.28987041237,0.6811557102155639,0.5,47389.31758341519
2224,Honda,CB_350,Delhi,78516.00111992583,2018.0,3.0,57635.27492789579,0.4672919854409643,0.5,42610.370031931445
2225,Honda,CB_350,Delhi,77564.04187270803,2018.0,3.0,58345.9846069684,0.5,0.5,41212.14418166276
2226,Honda,CB_350,Delhi,77543.31024539613,2018.0,3.0,58314.88820258193,0.5208346883128478,0.5,41196.07701500884
2227,Honda,CB_350,Delhi,77376.29736411617,2018.0,3.0,58064.37723130604,0.5185800144155682,0.5,41066.64077942026
2228,Honda,CB_350,Delhi,78062.50479152506,2018.0,3.0,63905.92461671416,0.5,0.5,41873.49341492172
2229,Honda,CB_350,Delhi,76699.37246002979,2018.0,3.0,58680.81120137087,0.5,0.5,40635.280802171896
2230,Honda,CB_350,Delhi,83134.31420101643,2018.0,3.0,66701.47130152464,0.5,0.5,45529.09350578773
2231,Honda,CB_350,Delhi,92036.17281055238,2018.0,3.0,80054.25921582858,0.5,0.5,52428.0339281781
2232,Honda,CB_350,Delhi,64830.51529467841,2018.0,3.0,48742.06883848203,0.5,0.5,29919.204968906102
2233,Honda,CB_350,Delhi,79841.09686131058,2018.0,3.0,61761.45323712281,0.5,0.5,42976.87887574216
2234,Honda,CB_350,Delhi,76340.5226553969,2018.0,3.0,57305.28009191221,0.5,0.5,40309.31659171857
2235,Honda,CB_350,Delhi,81462.553979178,2018.0,3.0,64193.55784106804,0.5,0.5,44233.5203030178
2236,Honda,CB_350,Delhi,84749.74911525815,2018.0,3.0,61686.89943746204,0.386253261501644,0.5,49077.930330198695
2237,Honda,CB_350,Delhi,77318.00626593402,2018.0,3.0,61052.13768503606,0.5,0.5,41197.22197504671
2238,Honda,CB_350,Delhi,91987.05944454254,2018.0,3.0,79979.78981384158,0.5,0.5,52390.0909724663
2239,Honda,CB_350,Delhi,95109.61566225244,2018.0,3.0,84664.42349337865,0.5,0.5,54809.95213824564
2240,Honda,CB_350,Delhi,76329.115918069,2018.0,3.0,56213.90889094895,0.4957214930651029,0.5,40341.46023336598
2241,Honda,CB_350,Delhi,78840.04781856637,2018.0,3.0,66886.37662986795,0.5,0.5,42579.78110305991
2242,Honda,CB_350,Delhi,80537.71199217538,2018.0,3.0,62806.34110266346,0.5612591118943676,0.5,43516.76082677586
2243,Honda,CB_350,Delhi,92907.95756589744,2018.0,3.0,81361.93634884615,0.5,0.5,53103.66711357051
2244,Honda,CB_350,Delhi,94779.94590082088,2018.0,3.0,84168.04085664121,0.5,0.5,54554.73977232468
2245,Honda,CB_350,Delhi,76332.34335780931,2018.0,3.0,56498.48180237819,0.5,0.5,40257.57108745258
2246,Honda,CB_350,Delhi,77209.61481439028,2018.0,3.0,60636.65518602704,0.5,0.5,41098.76369677487
2247,Honda,CB_350,Delhi,79582.3906694667,2018.0,3.0,61373.406884666576,0.5,0.5,42776.37963676672
2248,Honda,CB_350,Delhi,92944.93078363362,2018.0,3.0,81415.70168237206,0.5,0.5,53132.57553127781
2249,Honda,CB_350,Delhi,92363.64548703728,2018.0,3.0,80544.65004828156,0.7209092140750032,0.5,52681.94797979504
2250,Honda,CB_350,Delhi,88759.32644277293,2018.0,3.0,75137.71373151512,0.5,0.5,49888.669383045664
2251,Honda,CB_350,Delhi,80111.55872900739,2018.0,3.0,62166.92693763818,0.5,0.5,43186.51968836166
2252,Tvs,Apache,Gujrat,87240.61243482633,2019.0,3.0,63305.83605201537,0.3538720383472576,0.5,51662.21970572558
2253,Honda,CB_350,Delhi,83633.21947532131,2018.0,3.0,67449.82921298197,0.5,0.5,45915.74509337402
2254,Honda,CB_350,Delhi,74248.2995462127,2018.0,3.0,54861.74504512901,0.5,0.5,38419.03778944335
2255,Honda,Apache,Delhi,79632.89941125209,2019.0,2.0,69925.50892656445,0.5,0.5,43299.9744543726
2256,Honda,CB_350,Delhi,63837.92481257247,2018.0,3.0,48097.08354320959,0.5,0.5,29023.36228109103
2257,Honda,CB_350,Delhi,76657.52588369147,2018.0,3.0,56986.255949243015,0.5088765994298348,0.5,40509.58749130501
2258,Honda,CB_350,Delhi,79852.96786274224,2018.0,3.0,61779.25914572021,0.5520150661470202,0.5,42986.078990884205
2259,Honda,CB_350,Delhi,87414.52095558184,2018.0,3.0,73121.78143337276,0.5,0.5,48846.25374057593
2260,Honda,CB_350,Delhi,80475.89851332048,2018.0,3.0,62713.40018012939,0.5,0.5,43468.88848630108
2261,Honda,CB_350,Delhi,86366.01801013644,2018.0,3.0,71548.50871430415,0.5,0.5,48033.74170299081
2262,Honda,CB_350,Delhi,80902.64994872555,2018.0,3.0,63353.48465809345,0.5,0.5,43799.62725001154
2263,Honda,CB_350,Gujrat,72128.14910065244,2018.0,2.0,68168.6742550923,0.5608433712754615,0.5,35740.9640107177
2264,Honda,CB_350,Delhi,75576.85693173335,2018.0,3.0,55725.04163424033,0.5,0.5,39618.1006865973
2265,Honda,CB_350,Delhi,83892.44619482702,2018.0,3.0,67837.88004762105,0.5,0.5,46116.76418768386
2266,Honda,CB_350,Delhi,85042.08559538744,2018.0,3.0,69562.67628880139,0.6220681555377304,0.5,47007.68415206723
2267,Honda,CB_350,Delhi,92607.58707754473,2018.0,3.0,80909.71985760934,0.5,0.5,52871.12909890332
2268,Honda,CB_350,Delhi,58611.81710493886,2018.0,3.0,44701.15875478927,0.5,0.5,24306.64329172048
2269,Honda,CB_350,Delhi,84589.59481233491,2018.0,3.0,68884.39221850235,0.5,0.5,46656.93597955955
2270,Honda,CB_350,Delhi,94590.34750119405,2018.0,3.0,83885.52125179105,0.5,0.5,54407.51931342538
2271,Honda,CB_350,Delhi,76937.21433895142,2018.0,3.0,57405.77464771019,0.5178070724400771,0.5,40726.34814179489
2272,Honda,CB_350,Delhi,78999.92892357156,2018.0,3.0,57949.80380387533,0.4610009239935698,0.5,43112.44875767241
2273,Honda,CB_350,Delhi,95092.24403812009,2018.0,3.0,84636.45683277628,0.5,0.5,54796.775513203625
2274,Honda,CB_350,Delhi,82199.00654155052,2018.0,3.0,60029.04430168076,0.4194129149598432,0.5,46431.51577940773
2275,Honda,Apache,Delhi,81066.053696688,2019.0,2.0,75419.0281616879,0.5,0.5,44601.79209250069
2276,Honda,CB_350,Delhi,74643.09029468134,2018.0,3.0,55118.28007348394,0.5,0.5,38775.34828365875
2277,Honda,CB_350,Delhi,93557.6123462164,2018.0,3.0,82335.54063870727,0.7370277666739213,0.5,53607.2812504103
2278,Honda,CB_350,Delhi,79088.80677470971,2018.0,3.0,60633.05572172583,0.5586873287194846,0.5,42393.84841645084
2279,Honda,CB_350,Delhi,56195.14684324052,2018.0,3.0,43130.80641873769,0.5,0.5,22125.52588042987
2280,Honda,CB_350,Delhi,90043.56112556563,2018.0,3.0,77063.93733223589,0.5,0.5,50883.97052573025
2281,Honda,CB_350,Delhi,88190.67028977824,2018.0,3.0,74285.39590115286,0.6645740489120062,0.5,49447.86090460531
2282,Honda,CB_350,Delhi,95327.38393181034,2018.0,3.0,84989.14315932232,0.5,0.5,54979.012457912
2283,Honda,CB_350,Delhi,88465.29781484438,2018.0,3.0,74697.32345737582,0.6682815205003991,0.5,49660.699296238
2284,Honda,CB_350,Delhi,74021.50472976321,2018.0,3.0,62218.12799217276,0.5310906399608638,0.5,37823.65520273954
2285,Honda,CB_350,Delhi,72841.88354700043,2018.0,3.0,53947.85592884088,0.5,0.5,37149.705157674296
2286,Honda,CB_350,Delhi,81272.28052561617,2018.0,3.0,63908.15717439797,0.5711757870958183,0.5,44086.05694945647
2287,Honda,CB_350,Delhi,87969.9129222701,2018.0,3.0,73954.27088775903,0.5,0.5,49276.77228910624
2288,Tvs,Apache,Gujrat,91497.1682354564,2019.0,3.0,66072.3844946349,0.2985368129390666,0.5,56078.42827304779
2289,Honda,CB_350,Gujrat,72473.93118675025,2018.0,2.0,67081.93055592777,0.5554096527796388,0.5,36121.32430542528
2290,Honda,CB_350,Delhi,81936.05772244933,2018.0,3.0,64903.49297790176,0.5,0.5,44600.53377576407
2291,Honda,CB_350,Delhi,75842.22080037689,2018.0,3.0,56495.8774845298,0.502479387422649,0.5,39826.44288041457
2292,Honda,CB_350,Delhi,87950.5451969197,2018.0,3.0,73925.81779537955,0.5,0.5,49261.67252761277
2293,Honda,CB_350,Delhi,64993.29013708525,2018.0,3.0,48847.83993107799,0.5,0.5,30066.114147423552
2294,Tvs,Apache,Gujrat,87799.26734494287,2019.0,3.0,63668.93381084562,0.3466095245157427,0.5,52241.82836488332
2295,Tvs,Apache,Delhi,95943.32971014484,2018.0,3.0,85913.99739873175,0.8789232644927519,0.5,55456.23010033508
2296,Honda,CB_350,Delhi,92398.30006597847,2018.0,3.0,80596.63018396443,0.7213770508907096,0.5,52708.80553838382
2297,Honda,CB_350,Delhi,58269.31476847516,2018.0,3.0,44478.60073655516,0.5,0.5,23997.52465799189
2298,Honda,CB_350,Delhi,78533.50372092475,2018.0,3.0,59800.25558138712,0.5,0.5,41963.46538371669
2299,Honda,CB_350,Delhi,91102.88508533905,2018.0,3.0,78654.32762800857,0.5,0.5,51704.73594113776
2300,Honda,CB_350,Delhi,49770.78128328719,2016.0,3.0,31675.316324741834,0.5,0.5,14871.167086829762
2301,Tvs,Apache,Delhi,56000.0,2019.0,2.0,22425.83973038549,0.5,0.5,26960.86730062221
2302,Tvs,Apache,Delhi,46780.467262536025,2019.0,3.0,26237.860647251884,0.5,0.5,16501.997175102424
2303,Honda,CB_350,Delhi,50909.26082496408,2018.0,3.0,33746.259412961954,0.5,0.5,18941.513618706507
2304,Honda,CB_350,Delhi,65360.11404818397,2018.0,3.0,49086.20210850994,0.5,0.5,30397.18373190748
2305,Tvs,Apache,Delhi,47814.158699923486,2019.0,3.0,28117.6755121154,0.5,0.5,17112.758459480247
2306,Honda,CB_350,Delhi,56000.0,2018.0,3.0,37823.4213224773,0.5,0.5,23211.043426844204
2307,Honda,CB_350,Delhi,67690.10597668501,2018.0,3.0,50600.23086364992,0.5,0.5,32500.071347137527
2308,Honda,CB_350,Delhi,53436.22527984642,2017.0,3.0,38341.42606575705,0.5,0.5,19036.19443901094
2309,Honda,CB_350,Delhi,52499.674094082446,2017.0,3.0,36638.180022919936,0.5,0.5,17971.995583678185
2310,Tvs,Apache,Delhi,56000.0,2019.0,2.0,23683.157599062924,0.5,0.5,26654.66852955574
2311,Tvs,Apache,Delhi,49383.3238299319,2019.0,3.0,30971.27362672342,0.5,0.5,18039.906809114487
2312,Honda,CB_350,Delhi,63437.81798105203,2018.0,3.0,47837.09412408761,0.5,0.5,28662.25386243889
2313,Tvs,Apache,Delhi,45782.0435504995,2019.0,3.0,24422.181744017445,0.5,0.5,15912.07398655604
2314,Tvs,Apache,Delhi,46263.6897083091,2019.0,3.0,25298.07717500139,0.5,0.5,16196.656808198562
2315,Honda,CB_350,Delhi,53489.87962976918,2017.0,3.0,40949.35238058561,0.5205373484837067,0.5,18378.32020710089
2316,Honda,CB_350,Delhi,47770.17325974011,2016.0,3.0,28036.93782373645,0.5,0.5,12597.88528334606
2317,Honda,CB_350,Delhi,60088.63167511911,2018.0,3.0,54010.59646942065,0.5345961141740848,0.5,25204.76853972984
2318,Honda,CB_350,Delhi,50628.50279105111,2018.0,3.0,33235.68816656239,0.5,0.5,18775.62645819614
2319,Honda,CB_350,Delhi,56000.0,2018.0,3.0,40306.09937831865,0.5,0.5,22606.42864438512
2320,Honda,CB_350,Delhi,56000.0,2018.0,3.0,37569.24504300122,0.5,0.5,23272.943815241368
2321,Honda,CB_350,Delhi,52056.2604875549,2017.0,3.0,39775.869948176754,0.5322669596472781,0.5,16338.749352176514
2322,Honda,CB_350,Gujrat,64324.101902391936,2018.0,2.0,65412.48232123909,0.5704347084048548,0.5,28577.04993468446
2323,Honda,CB_350,Delhi,52859.89633829899,2018.0,3.0,37293.57875921209,0.5,0.5,20094.055478285496
2324,Honda,CB_350,Delhi,46763.563472488735,2015.0,3.0,35443.556864208054,0.5755708443160013,0.5,8808.973655124117
2325,Honda,CB_350,Delhi,54962.92614624366,2018.0,3.0,40714.98355341219,0.5,0.5,22265.383439816385
2326,Honda,CB_350,Delhi,53281.35598440423,2018.0,3.0,38060.02228291112,0.5,0.5,20343.076825912445
2327,Honda,CB_350,Delhi,55032.6482181003,2018.0,3.0,41244.826814079854,0.5,0.5,21377.83580261101
2328,Honda,CB_350,Delhi,47558.44306569794,2016.0,3.0,27651.877593571568,0.5,0.5,12357.297226265904
2329,Honda,CB_350,Delhi,60409.61971957048,2018.0,3.0,45869.3708937769,0.5,0.5,25929.214085503947
2330,Honda,CB_350,Delhi,74264.99909365893,2018.0,3.0,54872.59641105958,0.5,0.5,38434.10963200001
2331,Honda,CB_350,Delhi,59496.84930255346,2018.0,3.0,45276.25267679924,0.5,0.5,25105.411401033576
2332,Honda,CB_350,Delhi,48483.38093622856,2015.0,3.0,36851.305631800176,0.5614996105217663,0.5,11255.71105667411
2333,Honda,CB_350,Delhi,51718.49705441828,2018.0,3.0,35217.89227968939,0.5,0.5,19419.654523226018
2334,Honda,CB_350,Delhi,69354.46377261187,2018.0,3.0,51681.7305594432,0.5,0.5,34002.2041886954
2335,Honda,CB_350,Delhi,54709.69519246416,2018.0,3.0,41947.82686481338,0.5105570393343842,0.5,20113.718540449867
2336,Honda,CB_350,Delhi,58260.93214273679,2018.0,3.0,49090.42932824743,0.5191309642846959,0.5,23749.554172047032
2337,Tvs,Apache,Delhi,48726.12378348767,2019.0,3.0,29776.125469535204,0.5,0.5,17651.597174399976
2338,Honda,CB_350,Delhi,50700.68919842002,2018.0,3.0,33366.96242956309,0.5,0.5,18818.278125110097
2339,Honda,CB_350,Delhi,62242.88775076637,2018.0,3.0,47060.62846044798,0.5,0.5,27583.79348169917
2340,Honda,CB_350,Delhi,43828.21041469215,2013.0,3.0,16138.578174678318,0.5,0.5,25657.99213927349
2341,Honda,CB_350,Delhi,74197.68424866046,2018.0,3.0,54828.85522477957,0.5,0.5,38373.355964943534
2342,Honda,CB_350,Gujrat,66097.50871940759,2018.0,2.0,70186.49347264523,0.5854404583949873,0.5,29989.036442392324
2343,Honda,CB_350,Delhi,47995.74718626832,2015.0,3.0,25337.11324269161,0.5,0.5,24388.195779183872
2344,Tvs,Apache,Delhi,45496.24445867103,2019.0,3.0,23902.44310465957,0.5,0.5,15743.20829406241
2345,Honda,CB_350,Delhi,51338.019479825256,2017.0,3.0,34525.55269944584,0.5,0.5,16652.012725745986
2346,Honda,CB_350,Delhi,68318.49645569618,2018.0,3.0,51008.55899691138,0.5,0.5,33067.212606159475
2347,Tvs,Apache,Delhi,50248.36796800786,2019.0,3.0,32544.39571200265,0.5,0.5,18551.02207011548
2348,Tvs,Apache,Delhi,49502.62219310261,2019.0,3.0,31188.22312280223,0.5,0.5,18110.39478925919
2349,Honda,CB_350,Delhi,47060.2692872022,2015.0,3.0,35686.424060178964,0.5731432512865274,0.5,9231.08892574019
2350,Honda,CB_350,Delhi,50274.22324304567,2016.0,3.0,32590.894179738963,0.5,0.5,15443.22589733078
2351,Tvs,Apache,Delhi,46674.41877662439,2019.0,3.0,26045.006655235844,0.5,0.5,16439.33794516296
2352,Honda,CB_350,Delhi,54706.3546485446,2018.0,3.0,41945.09247777233,0.5105843710573623,0.5,20108.96603972126
2353,Tvs,Apache,Delhi,48109.46395587335,2019.0,3.0,28654.7015430264,0.5,0.5,17287.24091225484
2354,Honda,CB_350,Delhi,73882.84211194093,2018.0,3.0,54624.27080433921,0.5,0.5,38089.20149129005
2355,Honda,CB_350,Delhi,73932.15627076477,2018.0,3.0,54656.31514474295,0.5,0.5,38133.70899905333
2356,Tvs,Apache,Delhi,45487.94215736651,2019.0,3.0,23887.34499235997,0.5,0.5,15738.3028415989
2357,Honda,CB_350,Delhi,49644.75451196255,2016.0,3.0,31446.11945561917,0.5,0.5,14727.963439422538
2358,Honda,CB_350,Delhi,53924.991627592295,2018.0,3.0,39230.50295621421,0.5,0.5,20723.37187130667
2359,Honda,CB_350,Delhi,54826.59978680507,2018.0,3.0,40870.118375931685,0.5,0.5,21256.09115039644
2360,Honda,CB_350,Delhi,54115.28528020654,2018.0,3.0,39576.56061320469,0.5,0.5,20835.807740924945
2361,Tvs,Apache,Delhi,50451.09124560917,2019.0,3.0,32913.05720701507,0.5,0.5,18670.802040155657
2362,Honda,CB_350,Gujrat,64700.476163628126,2018.0,2.0,66425.68183248691,0.573619413692238,0.5,28876.71912148072
2363,Honda,CB_350,Delhi,50321.97489821319,2016.0,3.0,32677.73707625044,0.5,0.5,15497.485886044651
2364,Honda,CB_350,Gujrat,67730.27304639519,2018.0,2.0,74581.89504089585,0.5992561565464207,0.5,31289.04339953985
2365,Tvs,Apache,Delhi,56000.0,2019.0,2.0,23889.590802982453,0.5,0.5,26604.3951699526
2366,Honda,CB_350,Delhi,47024.57122765008,2015.0,3.0,35657.203575796484,0.5734353263192266,0.5,9180.302269998834
2367,Tvs,Apache,Delhi,56000.0,2019.0,2.0,25545.466661070648,0.5,0.5,26201.134256052923
2368,Honda,CB_350,Delhi,53109.28354755348,2017.0,3.0,36623.64678011569,0.5,0.5,22830.165169104803
2369,Honda,CB_350,Delhi,46155.80514877436,2015.0,3.0,25100.989272839182,0.5,0.5,10763.486136892536
2370,Honda,CB_350,Delhi,56000.0,2018.0,3.0,32813.62037908778,0.5,0.5,24431.096788343915
2371,Tvs,Apache,Delhi,48008.87301976538,2019.0,3.0,28471.77235339878,0.5,0.5,17227.80630042392
2372,Tvs,Apache,Delhi,49191.59165511269,2019.0,3.0,30622.599951715853,0.5,0.5,17926.62098211268
2373,Honda,CB_350,Delhi,55609.73880672279,2018.0,3.0,42294.25680258994,0.5,0.5,21505.94797999362
2374,Honda,CB_350,Delhi,52275.24491418775,2018.0,3.0,36230.363569401066,0.5,0.5,19748.6115268429
2375,Honda,CB_350,Delhi,52288.29979060091,2017.0,3.0,39965.80466496097,0.5303684562587198,0.5,16668.865340275446
2376,Honda,CB_350,Delhi,55074.85188868964,2018.0,3.0,41321.57610739522,0.5,0.5,21402.772033213583
2377,Honda,CB_350,Delhi,52461.21347889488,2017.0,3.0,36568.23414957201,0.5,0.5,17928.29296146153
2378,Honda,CB_350,Delhi,56000.0,2018.0,3.0,30943.5204389258,0.5,0.5,24886.528400121948
2379,Tvs,Apache,Delhi,49278.78509061577,2019.0,3.0,30781.165177516163,0.5,0.5,17978.139619813464
2380,Honda,CB_350,Gujrat,65098.39932006805,2018.0,2.0,67496.89096962319,0.5769864557851911,0.5,29193.54553863818
2381,Honda,CB_350,Gujrat,65633.18641356927,2018.0,2.0,68936.5378253285,0.5815115773455862,0.5,29619.34302248386
2382,Honda,CB_350,Delhi,42438.1679747764,2013.0,3.0,13070.493876826782,0.5,0.5,26081.52069518532
2383,Honda,CB_350,Delhi,51846.60318628709,2017.0,3.0,35450.481521970294,0.5,0.5,17229.914079654445
2384,Honda,CB_350,Delhi,73080.80166769582,2018.0,3.0,54103.10492366874,0.5,0.5,37365.33592914551
2385,Tvs,Apache,Delhi,56000.0,2019.0,2.0,13084.800655717803,0.5,0.5,29235.721381997704
2386,Honda,CB_350,Gujrat,62755.12142684627,2018.0,2.0,61188.78688107017,0.5571587197656223,0.5,27327.827680055005
2387,Honda,CB_350,Delhi,54544.131041238594,2018.0,3.0,40356.43612263062,0.5,0.5,21089.193208129647
2388,Honda,CB_350,Gujrat,66116.54424156607,2018.0,2.0,70237.73709829585,0.5856015281978667,0.5,30004.192525134906
2389,Honda,CB_350,Delhi,55196.513158873095,2018.0,3.0,42346.30949840848,0.5065739832455838,0.5,20806.301184406235
2390,Honda,CB_350,Gujrat,63031.91309171111,2018.0,2.0,61933.91004288632,0.5595008030837094,0.5,27548.20920362039
2391,Honda,CB_350,Delhi,55658.66457601318,2018.0,3.0,42383.23498574033,0.5,0.5,21561.54210924843
2392,Honda,CB_350,Delhi,56063.27928795712,2018.0,3.0,43045.118881314535,0.5,0.5,22006.51145575994
2393,Honda,CB_350,Delhi,55283.52759319492,2018.0,3.0,41701.06236129737,0.5,0.5,21526.06902174645
2394,Honda,CB_350,Delhi,40850.2007852857,2012.0,3.0,9565.55254577277,0.5,0.5,26565.354448233265
2395,Honda,CB_350,Delhi,60467.58855585216,2018.0,3.0,55030.74839235403,0.5378026723956721,0.5,25506.49400816949
2396,Honda,CB_350,Delhi,52846.343345472334,2018.0,3.0,37268.93202571169,0.5,0.5,20086.04763086936
2397,Honda,CB_350,Delhi,60014.51902061416,2018.0,3.0,53811.08520349331,0.5339690070975044,0.5,25145.76004421299
2398,Honda,CB_350,Delhi,56000.0,2018.0,3.0,35064.65917415384,0.5,0.5,23882.89387972127
2399,Honda,CB_350,Delhi,57889.19889098802,2018.0,3.0,44231.60143936402,0.5,0.5,23654.458675083424
2400,Tvs,Apache,Delhi,45000.0,2019.0,3.0,23000.0,0.5,0.5,15450.0
2401,Tvs,Apache,Delhi,45000.0,2019.0,3.0,22999.9268234322,0.5,0.5,15010.951569677873
2402,Honda,CB_350,Delhi,51005.355023450415,2019.0,3.0,9054.23111220959,0.5667261669272268,0.5,35741.42736256968
2403,Honda,CB_350,Delhi,45000.0,2017.0,3.0,22999.465216330733,0.5,0.5,12241.378201948504
2404,Tvs,Apache,Delhi,37098.245588951446,2019.0,3.0,17468.245128638606,0.5921871347955665,0.5,13382.584975893256
2405,Tvs,Apache,Delhi,45000.0,2019.0,3.0,23000.0,0.5,0.5,15450.0
2406,Tvs,Apache,Delhi,45136.81622508974,2019.0,3.0,22682.28232173605,0.5015201802787749,0.5,15912.286822775442
2407,Honda,CB_350,Delhi,40842.77696394752,2013.0,3.0,10269.75161900011,0.5,0.5,24907.183540255057
2408,Honda,CB_350,Delhi,45000.0,2016.0,3.0,22999.31908383612,0.5,0.5,11364.605154127648
2409,Honda,CB_350,Delhi,51685.26388509624,2019.0,3.0,7475.33164460984,0.5742807098344027,0.5,38038.763860641855
2410,Tvs,Apache,Delhi,45000.0,2017.0,3.0,28149.409579224524,0.542131532920928,0.5,11166.627486372328
2411,Tvs,Apache,Delhi,45000.0,2019.0,3.0,23000.0,0.5,0.5,15450.0
2412,Tvs,Apache,Delhi,46530.62857279158,2019.0,3.0,19445.540314295096,0.5170069841421288,0.5,20621.823877621344
2413,Tvs,Apache,Delhi,54399.00057292489,2019.0,2.0,13600.144972477576,0.5,0.5,27455.21526360733
